sample_id,domain,dataset,material,physical_group,temperature_value,temperature_unit,temperature_semantics,channel,amplitude_unit,sample_count,dt_s,sampling_rate_hz,time_start_s,time_end_s,duration_s,mean,std,rms,peak_abs,peak_to_peak,energy_mean_square,crest_factor,skewness,kurtosis,zero_crossing_rate,peak_time_s,peak_time_fraction,dominant_frequency_hz,dominant_frequency_fraction,spectral_centroid_hz,spectral_centroid_fraction,spectral_bandwidth_hz,spectral_bandwidth_fraction,acquisition_batch,acquisition_date
wumu/case_0922_T1407p508K,simulation,wumu,wumu,wumu/case_0922_T1407p508K,1407.508,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3150,6.349206349206517e-09,157499999.99999583,6.34920634920635e-09,2e-05,1.9993650793650794e-05,-92.55000577059288,19674.649100049795,19674.86677753266,80946.17210230733,159179.69043748628,387100382.7136584,4.114191624145698,0.005788667664252818,6.872447523255798,0.028898062877103843,4.901587301587302e-06,0.24483963162908862,2349999.999999938,0.029841269841269846,2523456.542249017,0.03204389259998836,372376.9700995725,0.004728596445708983,,
wumu/case_0923_T1408p709K,simulation,wumu,wumu,wumu/case_0923_T1408p709K,1408.709,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3149,6.3512226103523936e-09,157450000.00000247,6.351222610352494e-09,2e-05,1.999364877738965e-05,-91.8777099241697,19675.993088998817,19676.207600854137,81005.99938914101,159268.53444352522,387153145.5519101,4.116951855378095,0.005695705582384588,6.872804460289059,0.028907242693773826,4.903143855192125e-06,0.24491740787801777,2350000.000000037,0.029850746268656716,2523779.875522944,0.03205817561794734,382076.88393788424,0.0048533106883185545,,
wumu/case_0924_T1409p910K,simulation,wumu,wumu,wumu/case_0924_T1409p910K,1409.91,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3149,6.3512226103523936e-09,157450000.00000247,6.351222610352494e-09,2e-05,1.999364877738965e-05,-91.14947407278038,19677.41336302618,19677.62447263452,81003.88256510315,159258.66138276714,387208904.886025,4.1165478423350566,0.005596066780090809,6.8731935883637645,0.028907242693773826,4.903143855192125e-06,0.24491740787801777,2350000.000000037,0.029850746268656716,2524127.349728776,0.03206258939001253,392279.4166424712,0.00498290780111102,,
wumu/case_0925_T1411p111K,simulation,wumu,wumu,wumu/case_0925_T1411p111K,1411.111,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3149,6.3512226103523936e-09,157450000.00000247,6.351222610352494e-09,2e-05,1.999364877738965e-05,-90.36742050504022,19678.807229970247,19679.01471784139,80999.88001235198,159245.08046803472,387263620.2650181,4.11605363244715,0.005490270937639677,6.873618698326331,0.028907242693773826,4.903143855192125e-06,0.24491740787801777,2350000.000000037,0.029850746268656716,2524496.4649959533,0.032067278056473976,402842.11269369966,0.0051170798690847044,,
wumu/case_0926_T1412p312K,simulation,wumu,wumu,wumu/case_0926_T1412p312K,1412.312,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3149,6.3512226103523936e-09,157450000.00000247,6.351222610352494e-09,2e-05,1.999364877738965e-05,-89.53209796513985,19680.173062565013,19680.37671816969,80993.9896906816,159240.42249575775,387317227.7690755,4.1154694775687295,0.005378681703834828,6.874081775662446,0.028907242693773826,4.903143855192125e-06,0.24491740787801777,2350000.000000037,0.029850746268656716,2524886.161844991,0.03207222815935156,413708.2106193307,0.0052551058827478465,,
wumu/case_0927_T1413p514K,simulation,wumu,wumu,wumu/case_0927_T1413p514K,1413.514,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3149,6.3512226103523936e-09,157450000.00000247,6.351222610352494e-09,2e-05,1.999364877738965e-05,-88.64408825381344,19681.509304658844,19681.708926913714,80986.20960049111,159257.60319699312,387369666.283755,4.114795615625972,0.00526167655621022,6.8745846689630055,0.028907242693773826,4.903143855192125e-06,0.24491740787801777,2350000.000000037,0.029850746268656716,2525295.331062407,0.03207742560892179,424824.6274638457,0.005396311558765818,,
wumu/case_0928_T1414p715K,simulation,wumu,wumu,wumu/case_0928_T1414p715K,1414.715,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3148,6.353240152477208e-09,157400000.00001377,6.3532401524777644e-09,2e-05,1.9993646759847524e-05,-87.70647520372077,19682.713793288694,19682.9092030195,81045.10562323521,159343.20197515498,387416914.69430965,4.117536934570745,0.0051399065334270955,6.875130153672402,0.029551954242135366,4.904701397712834e-06,0.24499523355576738,2350000.0000002054,0.029860228716645485,2525721.964392289,0.0320930363963414,436141.0327461591,0.0055418174427715496,,
wumu/case_0929_T1415p916K,simulation,wumu,wumu,wumu/case_0929_T1415p916K,1415.916,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3148,6.353240152477208e-09,157400000.00001377,6.3532401524777644e-09,2e-05,1.9993646759847524e-05,-86.71511559802259,19683.986623308207,19684.177628182733,81043.22319035591,159333.40457790036,387466848.8978496,4.117175973575987,0.005013258952058474,6.875717499369491,0.029551954242135366,4.904701397712834e-06,0.24499523355576738,2350000.0000002054,0.029860228716645485,2526166.5713524134,0.03209868578592366,447615.1045299189,0.005687612509909527,,
wumu/case_0930_T1417p117K,simulation,wumu,wumu,wumu/case_0930_T1417p117K,1417.117,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3148,6.353240152477208e-09,157400000.00001377,6.3532401524777644e-09,2e-05,1.9993646759847524e-05,-85.67301769511707,19685.225737579705,19685.41216752729,81039.44968470871,159319.8887630115,387515452.20543146,4.116726080970251,0.0048823893172062404,6.876349289956284,0.029551954242135366,4.904701397712834e-06,0.24499523355576738,2350000.0000002054,0.029860228716645485,2526627.056994239,0.032104536937662236,459201.55504037667,0.005834835515124987,,
wumu/case_0931_T1418p318K,simulation,wumu,wumu,wumu/case_0931_T1418p318K,1418.318,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3148,6.353240152477208e-09,157400000.00001377,6.3532401524777644e-09,2e-05,1.9993646759847524e-05,-84.58089740117741,19686.429940408125,19686.611636510803,81033.78305361142,159318.27432631492,387562677.7268026,4.116187414563821,0.004747709456271607,6.877026764484834,0.029551954242135366,4.904701397712834e-06,0.24499523355576738,2350000.0000002054,0.029860228716645485,2527102.1418566545,0.0321105735941097,470860.8612512758,0.00598298425986321,,
wumu/case_0932_T1419p520K,simulation,wumu,wumu,wumu/case_0932_T1419p520K,1419.52,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3148,6.353240152477208e-09,157400000.00001377,6.3532401524777644e-09,2e-05,1.9993646759847524e-05,-83.4395019519007,19687.59813719847,19687.774952043383,81026.22127905829,159335.57388869545,387608482.56230676,4.115560111613761,0.004609634090271777,6.8777510016108305,0.029551954242135366,4.904701397712834e-06,0.24499523355576738,2350000.0000002054,0.029860228716645485,2527590.5129321218,0.03211677907156164,482556.42912886635,0.006131593762755072,,
wumu/case_0933_T1420p721K,simulation,wumu,wumu,wumu/case_0933_T1420p721K,1420.721,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3147,6.355258976803228e-09,157350000.0000019,6.355258976803305e-09,2e-05,1.9993644741023198e-05,-82.2527652022954,19688.628962842624,19688.800774904215,81084.20567511042,159417.85570267873,387648875.9538688,4.1182907279178815,0.00446888764145817,6.878523404113536,0.029561347743165926,4.906259930092151e-06,0.24507310870947235,2350000.0000000284,0.02986971719097553,2528087.5727574425,0.03213330248182284,494071.3298420891,0.00627990250832009,,
wumu/case_0934_T1421p922K,simulation,wumu,wumu,wumu/case_0934_T1421p922K,1421.922,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3147,6.355258976803228e-09,157350000.0000019,6.355258976803305e-09,2e-05,1.9993644741023198e-05,-81.01532629317119,19689.722342972866,19689.889015087396,81082.55316344944,159408.12377790763,387691729.4264593,4.117979187252902,0.0043252735712759225,6.8793436491818625,0.029561347743165926,4.906259930092151e-06,0.24507310870947235,2350000.0000000284,0.02986971719097553,2528598.3000534647,0.032139794090288325,505732.35642480646,0.0064281201960572016,,
wumu/case_0935_T1423p123K,simulation,wumu,wumu,wumu/case_0935_T1423p123K,1423.123,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3147,6.355258976803228e-09,157350000.0000019,6.355258976803305e-09,2e-05,1.9993644741023198e-05,-79.73104632621202,19690.777036545303,19690.9384576431,81079.00420910193,159394.662814393,387733057.3426881,4.117579483756441,0.004179504080825243,6.880212950005762,0.030197075651621105,4.906259930092151e-06,0.24507310870947235,2350000.0000000284,0.02986971719097553,2529118.20892135,0.03214640240128782,517335.55678582605,0.006575602882565234,,
wumu/case_0936_T1424p324K,simulation,wumu,wumu,wumu/case_0936_T1424p324K,1424.324,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3147,6.355258976803228e-09,157350000.0000019,6.355258976803305e-09,2e-05,1.9993644741023198e-05,-78.40079873535065,19691.79235959691,19691.948431242694,81073.55675634857,159396.19506478813,387772833.01872164,4.117091665125404,0.004031984427673846,6.881131760603466,0.030197075651621105,4.906259930092151e-06,0.24507310870947235,2350000.0000000284,0.02986971719097553,2529645.8879595636,0.03215310947517678,528853.9653714277,0.006722007821689499,,
wumu/case_0937_T1425p526K,simulation,wumu,wumu,wumu/case_0937_T1425p526K,1425.526,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3146,6.357279084551876e-09,157299999.99999842,6.357279084551812e-09,2e-05,1.999364272091545e-05,-77.0291446097624,19692.667664744782,19692.818316411798,81122.82868996478,159498.43588092463,387807093.24320406,4.119411827526882,0.003883437912696418,6.882100351716961,0.030206677265500796,4.907819453273999e-06,0.2451510333863275,2349999.9999999763,0.029879211697393514,2530179.364150083,0.032170112703752175,540283.9080427169,0.006869471176639826,,
wumu/case_0938_T1426p727K,simulation,wumu,wumu,wumu/case_0938_T1426p727K,1426.727,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3146,6.357279084551876e-09,157299999.99999842,6.357279084551812e-09,2e-05,1.999364272091545e-05,-75.60981877543625,19693.602719664294,19693.747863844103,81123.30130512778,159492.49597160832,387843704.9246642,4.119241388992425,0.0037336022948076656,6.883118805385462,0.030206677265500796,4.907819453273999e-06,0.2451510333863275,2349999.9999999763,0.029879211697393514,2530718.3557534027,0.03217696574384524,551562.3414623542,0.007012871474410168,,
wumu/case_0939_T1427p928K,simulation,wumu,wumu,wumu/case_0939_T1427p928K,1427.928,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3146,6.357279084551876e-09,157299999.99999842,6.357279084551812e-09,2e-05,1.999364272091545e-05,-74.14731803594798,19694.497004157416,19694.636581352228,81121.87420729031,159482.8192245273,387878710.0715374,4.118983047602928,0.0035831766787698316,6.88418722307256,0.030206677265500796,4.907819453273999e-06,0.2451510333863275,2349999.9999999763,0.029879211697393514,2531260.812823015,0.03218386284581107,562686.1416624016,0.007154305679115159,,
wumu/case_0940_T1429p129K,simulation,wumu,wumu,wumu/case_0940_T1429p129K,1429.129,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3146,6.357279084551876e-09,157299999.99999842,6.357279084551812e-09,2e-05,1.999364272091545e-05,-72.64263080021922,19695.350273026786,19695.48423697742,81118.54528490717,159469.40278864163,387912099.329026,4.118636754947645,0.003432523510195559,6.885305466338113,0.030206677265500796,4.907819453273999e-06,0.2451510333863275,2349999.9999999763,0.029879211697393514,2531805.286485993,0.03219078558787054,573635.2101246959,0.007293518246976499,,
wumu/case_0941_T1430p330K,simulation,wumu,wumu,wumu/case_0941_T1430p330K,1430.33,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3146,6.357279084551876e-09,157299999.99999842,6.357279084551812e-09,2e-05,1.999364272091545e-05,-71.09677220465271,19696.162393395054,19696.29071114679,81113.3124642503,159474.18559523305,387943867.7780074,4.1182024399317765,0.0032819898571708763,6.886473257483831,0.030206677265500796,4.907819453273999e-06,0.2451510333863275,2349999.9999999763,0.029879211697393514,2532350.327842494,0.03219771554790234,584390.8237784546,0.00743027112242162,,
wumu/case_0942_T1431p532K,simulation,wumu,wumu,wumu/case_0942_T1431p532K,1431.532,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3145,6.359300476947114e-09,157250000.00001043,6.359300476947537e-09,2e-05,1.9993640699523055e-05,-69.51499996386129,19696.8336523599,19696.956319796147,81161.69537906523,159573.00744248426,387970088.2639574,4.120519640767788,0.0031322314609653957,6.887689549815913,0.030216284987277353,4.909379968203498e-06,0.24522900763358782,2350000.000000156,0.02988871224165342,2532889.8885401706,0.03221481575249606,594689.2543489586,0.007563615317633312,,
wumu/case_0943_T1432p733K,simulation,wumu,wumu,wumu/case_0943_T1432p733K,1432.733,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3145,6.359300476947114e-09,157250000.00001043,6.359300476947537e-09,2e-05,1.9993640699523055e-05,-67.89004762298019,19697.563596698357,19697.680592002263,81162.39426635603,159567.12302181957,387998620.7045426,4.120403612357789,0.0029829061390719493,6.888954966287108,0.030216284987277353,4.909379968203498e-06,0.24522900763358782,2350000.000000156,0.02988871224165342,2533431.5950305983,0.032221705501181946,605000.4016266977,0.007694758685235709,,
wumu/case_0944_T1433p934K,simulation,wumu,wumu,wumu/case_0944_T1433p934K,1433.934,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3145,6.359300476947114e-09,157250000.00001043,6.359300476947537e-09,2e-05,1.9993640699523055e-05,-66.2271189494628,19698.252650773495,19698.363980924645,81161.18804793323,159557.49108242293,388025543.52498937,4.120199430091123,0.002834632971873334,6.8902683240889395,0.030216284987277353,4.909379968203498e-06,0.24522900763358782,2350000.000000156,0.02988871224165342,2533969.5573294116,0.03222854762898879,615069.0304041547,0.007822817556809079,,
wumu/case_0945_T1435p135K,simulation,wumu,wumu,wumu/case_0945_T1435p135K,1435.135,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3145,6.359300476947114e-09,157250000.00001043,6.359300476947537e-09,2e-05,1.9993640699523055e-05,-64.52732841480125,19698.901119826878,19699.00680503535,81158.07459745223,159544.10874790844,388050869.104829,4.119906927323211,0.002687682478745072,6.891628846526708,0.030216284987277353,4.909379968203498e-06,0.24522900763358782,2350000.000000156,0.02988871224165342,2534502.3591782376,0.032235324123091505,624880.7264291635,0.007947608603232077,,
wumu/case_0946_T1436p336K,simulation,wumu,wumu,wumu/case_0946_T1436p336K,1436.336,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3144,6.361323155216293e-09,157199999.9999998,6.361323155216286e-09,2e-05,1.9993638676844785e-05,-62.79642505550455,19699.410015191537,19699.510104000772,81197.73676653227,159649.66047684266,388070698.3376285,4.121815026762611,0.0025426151339834587,6.893034557609988,0.030862233534839325,4.910941475826972e-06,0.24530703149856825,2349999.9999999967,0.029898218829516536,2535028.703989715,0.03225227358765545,634465.661613353,0.008072082208821295,,
wumu/case_0947_T1437p538K,simulation,wumu,wumu,wumu/case_0947_T1437p538K,1437.538,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3144,6.361323155216293e-09,157199999.9999998,6.361323155216286e-09,2e-05,1.9993638676844785e-05,-61.02643541437356,19699.978752381223,19700.073275754356,81200.56571691578,159647.57639456872,388092887.070091,4.121840796239701,0.0023990262042725753,6.8944865320375905,0.030862233534839325,4.910941475826972e-06,0.24530703149856825,2349999.9999999967,0.029898218829516536,2535547.0941803167,0.03225886888270127,643725.7473673789,0.008189895004674043,,
wumu/case_0948_T1438p739K,simulation,wumu,wumu,wumu/case_0948_T1438p739K,1438.739,K,solver case/field temperature tag,receiver_velocity_normal,solver_velocity_or_displacement,3144,6.361323155216293e-09,157199999.9999998,6.361323155216286e-09,2e-05,1.9993638676844785e-05,-59.22306287076061,19700.508465284274,19700.59748235858,81201.48632406796,159641.73703674664,388113541.1619132,4.121777849467864,0.0022574332818849135,6.8959826951612495,0.030862233534839325,4.910941475826972e-06,0.24530703149856825,2349999.9999999967,0.029898218829516536,2536056.1925505362,0.03226534596120279,652690.4802965889,0.00830395013099987,,
